ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_1x1, send_packet_count, port13, Accumulator, 1210569133, 3, 197, 197, 197, 1, 1
rtr_1x1, output_port_stalls, port13, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, idle_time, port13, Accumulator, 1210569133, 3, 1209648030, 192705914888999520, 198, 617333, 435184801
rtr_1x1, width_adj_count, port13, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, send_bit_count, port14, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, send_packet_count, port14, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, output_port_stalls, port14, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, idle_time, port14, Accumulator, 1210569133, 3, 1210569133, 1465477625772371689, 1, 1210569133, 1210569133
rtr_1x1, width_adj_count, port14, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, send_bit_count, port15, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, send_packet_count, port15, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, output_port_stalls, port15, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, idle_time, port15, Accumulator, 1210569133, 3, 1210569133, 1465477625772371689, 1, 1210569133, 1210569133
rtr_1x1, width_adj_count, port15, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, send_bit_count, port16, Accumulator, 1210569133, 3, 415888, 1351148800, 308, 360, 4280
rtr_1x1, send_packet_count, port16, Accumulator, 1210569133, 3, 308, 308, 308, 1, 1
rtr_1x1, output_port_stalls, port16, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, idle_time, port16, Accumulator, 1210569133, 3, 1206066259, 28028979115034909, 309, 125601, 138136801
rtr_1x1, width_adj_count, port16, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port0, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port1, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port2, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port3, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port4, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port5, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port6, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port7, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port8, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port9, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port10, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port11, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port12, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port13, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port14, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port15, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
rtr_1x1, xbar_stalls, port16, Accumulator, 1210569133, 3, 0, 0, 0, 0, 0
