ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0, xbar_stalls, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port12, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port13, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port14, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port15, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_0x0, xbar_stalls, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, packet_latency, , Accumulator, 7671481133, 0, 306916, 638662036, 643, 198, 5469
nic0:rtrLink:networkIF, send_bit_count, , Accumulator, 7671481133, 0, 1084712, 6440926784, 643, 360, 16384
nic0:rtrLink:networkIF, output_port_stalls, , Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, idle_time, , Accumulator, 7671481133, 0, 7166584904, 242744360036691348, 628, 3345, 42300936
rtr_1x0, send_bit_count, port0, Accumulator, 7671481133, 0, 11304, 16262208, 9, 744, 1896
rtr_1x0, send_packet_count, port0, Accumulator, 7671481133, 0, 9, 9, 9, 1, 1
rtr_1x0, output_port_stalls, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port0, Accumulator, 7671481133, 0, 7671361163, 10825743269816834587, 10, 117603, 4152768605
rtr_1x0, width_adj_count, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port1, Accumulator, 7671481133, 0, 243408, 530560640, 273, 360, 3632
rtr_1x0, send_packet_count, port1, Accumulator, 7671481133, 0, 273, 273, 273, 1, 1
rtr_1x0, output_port_stalls, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port1, Accumulator, 7671481133, 0, 7668797804, 306897056699456744, 274, 393601, 166479736
rtr_1x0, width_adj_count, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port2, Accumulator, 7671481133, 0, 413440, 1350136192, 302, 360, 4280
rtr_1x0, send_packet_count, port2, Accumulator, 7671481133, 0, 302, 302, 302, 1, 1
rtr_1x0, output_port_stalls, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port2, Accumulator, 7671481133, 0, 7667006252, 295206831987419434, 303, 1883469, 144314401
rtr_1x0, width_adj_count, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port3, Accumulator, 7671481133, 0, 87928, 47067328, 203, 360, 1896
rtr_1x0, send_packet_count, port3, Accumulator, 7671481133, 0, 203, 203, 203, 1, 1
rtr_1x0, output_port_stalls, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port3, Accumulator, 7671481133, 0, 7670452057, 484766810754009233, 204, 117603, 466054401
rtr_1x0, width_adj_count, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_packet_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, output_port_stalls, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port4, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_1x0, width_adj_count, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port5, Accumulator, 7671481133, 0, 945584, 2417696128, 1004, 360, 4280
rtr_1x0, send_packet_count, port5, Accumulator, 7671481133, 0, 1004, 1004, 1004, 1, 1
rtr_1x0, output_port_stalls, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port5, Accumulator, 7671481133, 0, 7661067737, 143041471904863955, 1005, 90403, 38738405
rtr_1x0, width_adj_count, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_packet_count, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, output_port_stalls, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port6, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_1x0, width_adj_count, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_packet_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, output_port_stalls, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port7, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_1x0, width_adj_count, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port8, Accumulator, 7671481133, 0, 261288, 3920940096, 21, 360, 16384
rtr_1x0, send_packet_count, port8, Accumulator, 7671481133, 0, 21, 21, 21, 1, 1
rtr_1x0, output_port_stalls, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port8, Accumulator, 7671481133, 0, 7668757814, 10819616131188089886, 6, 298433, 4151491227
rtr_1x0, width_adj_count, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port9, Accumulator, 7671481133, 0, 99880, 83317312, 209, 360, 3432
rtr_1x0, send_packet_count, port9, Accumulator, 7671481133, 0, 209, 209, 209, 1, 1
rtr_1x0, output_port_stalls, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port9, Accumulator, 7671481133, 0, 7670324089, 483376034284005751, 210, 90403, 466054401
rtr_1x0, width_adj_count, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port10, Accumulator, 7671481133, 0, 19512, 126906048, 3, 6504, 6504
rtr_1x0, send_packet_count, port10, Accumulator, 7671481133, 0, 3, 3, 3, 1, 1
rtr_1x0, output_port_stalls, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port10, Accumulator, 7671481133, 0, 7671277184, 10826868128725774540, 4, 23429617, 4152460617
rtr_1x0, width_adj_count, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_packet_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, output_port_stalls, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port11, Accumulator, 7671481133, 0, 7671481133, 3511390552846308841, 1, 7671481133, 7671481133
rtr_1x0, width_adj_count, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, send_bit_count, port16, Accumulator, 7671481133, 0, 662216, 4653827264, 662, 360, 16384
rtr_1x0, send_packet_count, port16, Accumulator, 7671481133, 0, 662, 662, 662, 1, 1
rtr_1x0, output_port_stalls, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, idle_time, port16, Accumulator, 7671481133, 0, 7664213617, 361089750346216357, 650, 33602, 396298143
rtr_1x0, width_adj_count, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port0, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port1, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port2, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port3, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port4, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port5, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port6, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port7, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port8, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port9, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port10, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port11, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port12, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port13, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port14, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port15, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
rtr_1x0, xbar_stalls, port16, Accumulator, 7671481133, 0, 0, 0, 0, 0, 0
nic1:rtrLink:networkIF, packet_latency, , Accumulator, 7671481133, 0, 288466, 466580446, 662, 198, 5383
nic1:rtrLink:networkIF, send_bit_count, , Accumulator, 7671481133, 0, 662856, 4654656704, 662, 360, 16384
